Kingdom,Subkingdom,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,InfraOrder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Subgenus,Section,Subsection,Species,Subspecies,Variety,Subvariety,Form,Subform,comments,scientificName,taxon_author,nameType,usage,nameSource,url,Group,User
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pseudopythina,Squillaconcha,,,subsinuata,,,,,,"Source of name, original literature",Pseudopythina (Squillaconcha) subsinuata,"(Lischke, 1871)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pseudopythina,,,,compressa,,,,,,"Source of name, ITIS, 2000",Pseudopythina compressa,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pseudopythina,,,,macandrewi,,,,,,"Source of name, ITIS, 2000",Pseudopythina macandrewi,"(P. Fischer, 1867)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pseudopythina,,,,macrophthalmensis,,,,,,"Source of name, original literature",Pseudopythina macrophthalmensis,"Morton & Scott, 1989",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Puyseguria,,,,cuneata,,,,,,"Source of name, Powell, 1979",Puyseguria cuneata,"Powell, 1927",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Puyseguria,,,,prognata,,,,,,"Source of name, Powell, 1979",Puyseguria prognata,"Powell, 1927",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Puyseguria,,,,tani,,,,,,"Source of name, Powell, 1979",Puyseguria tani,"Powell, 1939",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pythinella,,,,cuneata,,,,,,"Source of name, ITIS, 2000",Pythinella cuneata,"(A. E. Verrill and Bush, 1898)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Pythinella,,,,sublaevis,,,,,,"Source of name, Coan & Valentich-Scott, 2004 ms",Pythinella sublaevis,"(Carpenter, 1857)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Radobornia,,,,bryoni,,,,,,"Source of name, Okutani, 2000",Radobornia bryoni,"(Pilsbry, 1921)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rhamphidonta,,,,retifera,,,,,,"Source of name, Coan et al. 2000",Rhamphidonta retifera,"(Dall, 1899)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,aleutica,,,,,,"Source of name, original literature",Rochefortia aleutica,"Dall, 1899",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,coani,,,,,,"Source of name, original literature",Rochefortia coani,"Valentich Scott, 1998",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,compressa,,,,,,"Source of name, Coan et al. 2000",Rochefortia compressa,"Dall, 1913",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,dawsoni,,,,,,"Source of name, ITIS, 2000",Rochefortia dawsoni,"(Jeffreys, 1864)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,grippi,,,,,,"Source of name, Coan et al. 2000",Rochefortia grippi,"Dall, 1912",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,mortoni,,,,,,"Source of name, original literature",Rochefortia mortoni,"Valentich Scott, 1998",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,reyana,,,,,,"Source of name, original literature",Rochefortia reyana,"Willett, 1937",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,sp.,,,,,,"Source of name, sensu SBMNH",Rochefortia sp.,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortia,,,,tumida,,,,,,"Source of name, Coan et al. 2000",Rochefortia tumida,"(Carpenter, 1864)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Rochefortula,,,,decapitata,,,,,,"Source of name, original literature",Rochefortula decapitata,"Powell, 1939",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Scacchia,,,,elliptica,,,,,,"Source of name, Poppe & Goto, 1993",Scacchia elliptica,"(Scacchi, 1833)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Scacchia,,,,ovata,,,,,,"Source of name, Poppe & Goto, 1993",Scacchia ovata,"Philippi, 1844",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Scacchia,,,,zorni,,,,,,"Source of name, Poppe & Goto, 1993",Scacchia zorni,"van Aartsen and Fehr-de Wal, 1985",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Semierycina,,,,nitida,,,,,,"Source of name, ITIS, 2000",Semierycina nitida,"(Turton, 1822)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Semierycina,,,,tenera,,,,,,"Source of name, ITIS, 2000",Semierycina tenera,"(Jeffreys, 1881)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Solecardia,,,,eburnea,,,,,,"Source of name, Coan & Valentich-Scott, 2004 ms",Solecardia eburnea,"Conrad, 1849",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Solecardia,,,,sp.,,,,,,"Source of name, sensu SBMNH",Solecardia sp.,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Squillaconcha,,,,subsinuata,,,,,,"Source of name, Okutani, 2000",Squillaconcha subsinuata,"(Lischke, 1871)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Tellimya,,,,ephippiolum,,,,,,"Source of name, Lamprell & Healy, 1998",Tellimya ephippiolum,"Melvill & Standen, 1899",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Tellimya,,,,ferruginosa,,,,,,"Source of name, Poppe & Goto, 1993",Tellimya ferruginosa,"(Montagu, 1808)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Tellimya,,,,phascolionis,,,,,,"Source of name, ITIS, 2000",Tellimya phascolionis,"(Dautzenberg and Fischer, 1925)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Thraciokellia,,,,jogashima,,,,,,"Source of name, Tsuchiya and Segawa, 2000.",Thraciokellia jogashima,"Kuroda & Habe, 1971",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,Virmysella,,,,spermax,,,,,,"Source of name, Lamprell & Healy, 1998",Virmysella spermax,"Iredale, 1930",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Leptonidae,,,,Hemilepton,,,,nitidum,,,,,,"Source of name, Kantor & Sysoev, 2005",Hemilepton nitidum,"(Turton, 1822)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Cucurbitula,,,,cymbium,,,,,,"Source of name, Oliver, 1992",Cucurbitula cymbium,"(Spengler, 1783)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Eufistulana,,,,grandis,,,,,,"Source of name, Okutani, 2000",Eufistulana grandis,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Eufistulana,,,,mumia,,,,,,"Source of name, Abbott & Dance, 1982",Eufistulana mumia,"(Spengler, 1783)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,Gastrochaena,,,ecuadorienses,,,,,,"Source of name, original literature",Gastrochaena (Gastrochaena) ecuadorienses,"Olsson, 1961",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,carteri,,,,,,"Source of name, Nielsen, 1986",Gastrochaena carteri,"Nielsen, 1986",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,cuneiformis,,,,,,"Source of name, Hylleberg and Kilburn, 2003.",Gastrochaena cuneiformis,"Spengler, 1783",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,cymbium,,,,,,"Source of name, Hylleberg and Kilburn, 2003.",Gastrochaena cymbium,"Spengler, 1783",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,dentifera,,,,,,"Source of name, Valentich-Scott & Tongkerd, 2007",Gastrochaena dentifera,"Dufo, 1840",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,dubia,,,,,,"Source of name, ITIS, 2000",Gastrochaena dubia,"Pennant, 1777",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,gigantea,,,,,,"Source of name, Swennen et all, 2001",Gastrochaena gigantea,"(Deshayes, 1830)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,hians,,,,,,"Source of name, ITIS, 2000",Gastrochaena hians,"(Gmelin, 1791)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,inaequistriata,,,,,,"Source of name, Oliver, 1992",Gastrochaena inaequistriata,"Jousseaume in Lamy, 1923",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,mytiloides,,,,,,"Source of name, Hylleberg and Kilburn, 2003.",Gastrochaena mytiloides,"Lamarck, 1818",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,ovata,,,,,,"Source of name, Hylleberg and Kilburn, 2003.",Gastrochaena ovata,"G. B. Sowerby I, 1834",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,pexiphora,,,,,,"Source of name, Oliver, 1992",Gastrochaena pexiphora,"Sturany, 1899",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,philippinensis,,,,,,"Source of name, Lamprell & Healy, 1998",Gastrochaena philippinensis,"Deshayes, 1854",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,plicatilis,,,,,,"Source of name, Lamprell & Healy, 1998",Gastrochaena plicatilis,"Deshayes, 1854",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,ruppelli,,,,,,"Source of name, Oliver, 1992",Gastrochaena ruppelli,"Deshayes, 1855",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,sp.,,,,,,"Source of name, ITIS Bivalvia 2001",Gastrochaena sp.,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,stimpsoni,,,,,,"Source of name, ITIS, 2000",Gastrochaena stimpsoni,"Tryon, 1861",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,tasmanica,,,,,,"Source of name, Lamprell & Healy, 1998",Gastrochaena tasmanica,"Tenison-Woods, 1876",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,truncata,,,,,,"Source of name, Keen, 1971",Gastrochaena truncata,"Sowerby, 1834",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Gastrochaena,,,,tumidula,,,,,,"Source of name, Lamprell & Healy, 1998",Gastrochaena tumidula,"Thiele, 1930",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Spengleria,,,,apertissima,,,,,,"Source of name, Swennen et all, 2001",Spengleria apertissima,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Spengleria,,,,mytiloides,,,,,,"Source of name, Okutani, 2000",Spengleria mytiloides,"(Lamarck, 1818)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Spengleria,,,,plicatilis,,,,,,"Source of name, Oliver, 1992",Spengleria plicatilis,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Spengleria,,,,rostrata,,,,,,"Source of name, ITIS, 2000",Spengleria rostrata,"(Spengler, 1783)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Gastrochaenoidea,Gastrochaenidae,,,,Spengleria,,,,Sp. 1,,,,,,"Source of name, Valentich-Scott & Tongkerd, 2007",Spengleria species 1,"Valentich-Scott & Tongkerd, 2007 ms",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Cyrtodaria,,,,kurriana,,,,,,"Source of name, ITIS, 2000",Cyrtodaria kurriana,"Dunker, 1861",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Cyrtodaria,,,,siliqua,,,,,,"Source of name, ITIS, 2000",Cyrtodaria siliqua,"(Spengler, 1793)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,arctica,,,,,,"Source of name, ITIS, 2000",Hiatella arctica,"(Linnaeus, 1767)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,australis,,,,,,"Source of name, Lamprell & Healy, 1998",Hiatella australis,"(Lamarck, 1818)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,azaria,,,,,,"Source of name, ITIS, 2000",Hiatella azaria,"(Dall, 1881)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,orientalis,,,,,,"Source of name, Okutani, 2000",Hiatella orientalis,"(Yokoyama, 1920)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,pholadis,,,,,,"Source of name, ITIS, 2000",Hiatella pholadis,"(Linnaeus, 1771)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,rugosa,,,,,,"Source of name, Poppe & Goto, 1993",Hiatella rugosa,"(Linnaeus, 1767)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,Hiatella,,,,sp.,,,,,,"Source of name, SBMNH historic",Hiatella sp.,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
